state,year,monthno,pop,drug_all,drug_synthetic,drug_other,drug_opium_coke,state_fips
north carolina,2018,10,5254187.000000001,795,52,292,451,37
north carolina,2018,11,5254187.000000001,744,51,309,384,37
north carolina,2018,12,5254187.000000001,811,54,367,390,37
north carolina,2019,1,5311593.000000004,838,61,385,392,37
north carolina,2019,2,5311593.000000004,798,62,347,389,37
north carolina,2019,3,5311593.000000004,958,57,444,457,37
north carolina,2019,4,5311593.000000004,891,59,397,435,37
north carolina,2019,5,5311593.000000004,950,61,426,463,37
north carolina,2019,6,5311593.000000004,814,54,363,397,37
north carolina,2019,7,5311593.000000004,827,44,370,413,37
north carolina,2019,8,5311593.000000004,888,64,424,400,37
north carolina,2019,9,5311593.000000004,867,47,399,421,37
north carolina,2019,10,5311593.000000004,827,57,418,352,37
north carolina,2019,11,5311593.000000004,808,49,385,374,37
north carolina,2019,12,5311593.000000004,702,43,346,313,37
north carolina,2020,1,5365919.000000005,992,60,463,469,37
north carolina,2020,2,5365919.000000005,907,55,465,387,37
north carolina,2020,3,5365919.000000005,811,49,406,356,37
north carolina,2020,4,5365919.000000005,666,49,331,286,37
north carolina,2020,5,5365919.000000005,1055,79,510,466,37
north carolina,2020,6,5365919.000000005,834,65,398,371,37
north carolina,2020,7,5365919.000000005,928,69,436,423,37
north carolina,2020,8,5365919.000000005,1015,54,494,467,37
north carolina,2020,9,5365919.000000005,892,64,447,381,37
north carolina,2020,10,5365919.000000005,966,62,471,433,37
north carolina,2020,11,5365919.000000005,804,55,402,347,37
north carolina,2020,12,5365919.000000005,810,63,399,348,37
north carolina,2021,1,5351969,957,59,491,407,37
north carolina,2021,2,5351969,978,70,478,430,37
north carolina,2021,3,5351969,1164,69,571,524,37
north carolina,2021,4,5351969,1031,50,523,458,37
north carolina,2021,5,5351969,880,56,449,375,37
north carolina,2021,6,5351969,1021,63,482,476,37
north carolina,2021,7,5351969,950,61,447,442,37
north carolina,2021,8,5351969,873,45,435,393,37
north carolina,2021,9,5351969,850,58,450,342,37
north carolina,2021,10,5351969,826,58,409,359,37
north carolina,2021,11,5351969,731,46,354,331,37
north carolina,2021,12,5351969,800,37,380,383,37
north carolina,2022,1,5407954.999999995,738,30,347,361,37
north carolina,2022,2,5407954.999999995,752,44,400,308,37
north carolina,2022,3,5407954.999999995,920,56,476,388,37
north carolina,2022,4,5407954.999999995,946,73,473,400,37
north carolina,2022,5,5407954.999999995,877,46,433,398,37
north carolina,2022,6,5407954.999999995,792,59,395,338,37
north carolina,2022,7,5407954.999999995,748,44,372,332,37
north carolina,2022,8,5407954.999999995,838,60,413,365,37
north carolina,2022,9,5407954.999999995,759,49,382,328,37
north carolina,2022,10,5407954.999999995,866,57,435,374,37
north carolina,2022,11,5407954.999999995,682,50,347,285,37
north carolina,2022,12,5407954.999999995,802,38,424,340,37
north carolina,2023,1,5480516,884,61,449,374,37
north carolina,2023,2,5480516,755,45,395,315,37
north carolina,2023,3,5480516,887,54,454,379,37
north carolina,2023,4,5480516,828,54,467,307,37
north carolina,2023,5,5480516,800,47,399,354,37
north carolina,2023,6,5480516,869,44,490,335,37
north carolina,2023,7,5480516,846,43,442,361,37
north carolina,2023,8,5480516,923,48,479,396,37
north carolina,2023,9,5480516,769,55,416,298,37
north carolina,2023,10,5480516,825,66,421,338,37
north carolina,2023,11,5480516,694,47,359,288,37
north carolina,2023,12,5480516,730,55,362,313,37
north carolina,2024,1,5574662.999999995,758,52,413,293,37
north carolina,2024,2,5574662.999999995,730,48,349,333,37
north carolina,2024,3,5574662.999999995,852,60,451,341,37
north carolina,2024,4,5574662.999999995,785,62,426,297,37
north carolina,2024,5,5574662.999999995,857,68,428,361,37
north carolina,2024,6,5574662.999999995,871,56,432,383,37
north carolina,2024,7,5574662.999999995,734,29,371,334,37
north carolina,2024,8,5574662.999999995,908,72,481,355,37
north carolina,2024,9,5574662.999999995,691,60,360,271,37
north carolina,2024,10,5574662.999999995,705,53,362,290,37
north carolina,2024,11,5574662.999999995,728,47,371,310,37
north carolina,2024,12,5574662.999999995,704,42,365,297,37
north dakota,2018,1,576629.0000000001,139,9,113,17,38
north dakota,2018,2,576629.0000000001,142,5,116,21,38
north dakota,2018,3,576629.0000000001,168,3,150,15,38
north dakota,2018,4,576629.0000000001,161,10,134,17,38
north dakota,2018,5,576629.0000000001,183,6,157,20,38
north dakota,2018,6,576629.0000000001,187,11,150,26,38
north dakota,2018,7,576629.0000000001,190,6,166,18,38
north dakota,2018,8,576629.0000000001,188,6,154,28,38
north dakota,2018,9,576629.0000000001,191,8,155,28,38
north dakota,2018,10,576629.0000000001,190,3,167,20,38
north dakota,2018,11,576629.0000000001,147,8,119,20,38
north dakota,2018,12,576629.0000000001,159,4,140,15,38
north dakota,2019,1,580529.0000000001,170,8,149,13,38
north dakota,2019,2,580529.0000000001,142,5,114,23,38
north dakota,2019,3,580529.0000000001,151,7,126,18,38
north dakota,2019,4,580529.0000000001,177,9,135,33,38
north dakota,2019,5,580529.0000000001,186,11,156,19,38
north dakota,2019,6,580529.0000000001,190,11,156,23,38
north dakota,2019,7,580529.0000000001,204,3,173,28,38
north dakota,2019,8,580529.0000000001,190,6,162,22,38
north dakota,2019,9,580529.0000000001,172,8,146,18,38
north dakota,2019,10,580529.0000000001,149,6,119,24,38
north dakota,2019,11,580529.0000000001,155,8,129,18,38
north dakota,2019,12,580529.0000000001,160,9,128,23,38
north dakota,2020,1,583709.9999999999,190,11,156,23,38
north dakota,2020,2,583709.9999999999,172,6,145,21,38
north dakota,2020,3,583709.9999999999,119,4,99,16,38
north dakota,2020,4,583709.9999999999,112,3,87,22,38
north dakota,2020,5,583709.9999999999,164,8,122,34,38
north dakota,2020,6,583709.9999999999,157,5,121,31,38
north dakota,2020,7,583709.9999999999,157,9,125,23,38
north dakota,2020,8,583709.9999999999,142,6,109,27,38
north dakota,2020,9,583709.9999999999,158,3,132,23,38
north dakota,2020,10,583709.9999999999,121,5,98,18,38
north dakota,2020,11,583709.9999999999,124,5,105,14,38
north dakota,2020,12,583709.9999999999,139,6,105,28,38
north dakota,2021,1,594630,141,7,106,28,38
north dakota,2021,2,594630,121,3,104,14,38
north dakota,2021,3,594630,189,8,154,27,38
north dakota,2021,4,594630,144,4,119,21,38
north dakota,2021,5,594630,139,4,113,22,38
north dakota,2021,6,594630,161,5,132,24,38
north dakota,2021,7,594630,150,6,118,26,38
north dakota,2021,8,594630,163,8,133,22,38
north dakota,2021,9,594630,162,5,141,16,38
north dakota,2021,10,594630,116,12,96,8,38
north dakota,2021,11,594630,132,11,104,17,38
north dakota,2021,12,594630,115,11,92,12,38
north dakota,2022,1,599694.0000000003,95,9,79,7,38
north dakota,2022,2,599694.0000000003,99,4,87,8,38
north dakota,2022,3,599694.0000000003,136,6,120,10,38
north dakota,2022,4,599694.0000000003,122,5,95,22,38
north dakota,2022,5,599694.0000000003,150,8,128,14,38
north dakota,2022,6,599694.0000000003,123,7,103,13,38
north dakota,2022,7,599694.0000000003,158,8,134,16,38
north dakota,2022,8,599694.0000000003,148,18,115,15,38
north dakota,2022,9,599694.0000000003,115,12,87,16,38
north dakota,2022,10,599694.0000000003,125,8,102,15,38
north dakota,2022,11,599694.0000000003,130,8,101,21,38
north dakota,2022,12,599694.0000000003,113,6,95,12,38
north dakota,2023,1,606444.9999999999,153,15,121,17,38
north dakota,2023,2,606444.9999999999,156,17,126,13,38
north dakota,2023,3,606444.9999999999,166,9,139,18,38
north dakota,2023,4,606444.9999999999,151,10,126,15,38
north dakota,2023,5,606444.9999999999,148,12,119,17,38
north dakota,2023,6,606444.9999999999,120,12,99,9,38
north dakota,2023,7,606444.9999999999,146,19,116,11,38
north dakota,2023,8,606444.9999999999,144,12,122,10,38
north dakota,2023,9,606444.9999999999,145,9,117,19,38
north dakota,2023,10,606444.9999999999,136,11,117,8,38
north dakota,2023,11,606444.9999999999,145,22,110,13,38
north dakota,2023,12,606444.9999999999,142,12,110,20,38
north dakota,2024,1,618392.0000000002,139,8,119,12,38
north dakota,2024,2,618392.0000000002,138,15,108,15,38
north dakota,2024,3,618392.0000000002,161,9,129,23,38
north dakota,2024,4,618392.0000000002,161,21,122,18,38
north dakota,2024,5,618392.0000000002,162,21,128,13,38
north dakota,2024,6,618392.0000000002,120,13,94,13,38
north dakota,2024,7,618392.0000000002,146,10,126,10,38
north dakota,2024,8,618392.0000000002,168,13,134,21,38
north dakota,2024,9,618392.0000000002,156,21,119,16,38
north dakota,2024,10,618392.0000000002,175,10,149,16,38
north dakota,2024,11,618392.0000000002,132,10,109,13,38
north dakota,2024,12,618392.0000000002,121,8,94,19,38
ohio,2018,1,6474057.000000007,954,61,542,351,39
ohio,2018,2,6474057.000000007,1021,76,602,343,39
ohio,2018,3,6474057.000000007,1261,78,705,478,39
ohio,2018,4,6474057.000000007,1100,69,665,366,39
ohio,2018,5,6474057.000000007,1239,97,720,422,39
ohio,2018,6,6474057.000000007,1110,63,656,391,39
ohio,2018,7,6474057.000000007,1269,114,693,462,39
ohio,2018,8,6474057.000000007,1361,93,796,472,39
ohio,2018,9,6474057.000000007,1170,75,688,407,39
ohio,2018,10,6474057.000000007,1077,73,662,342,39
ohio,2018,11,6474057.000000007,944,66,586,292,39
ohio,2018,12,6474057.000000007,1031,74,620,337,39
ohio,2019,1,6481599.000000005,1076,61,650,365,39
ohio,2019,2,6481599.000000005,1058,79,618,361,39
ohio,2019,3,6481599.000000005,1338,96,785,457,39
ohio,2019,4,6481599.000000005,1209,89,736,384,39
ohio,2019,5,6481599.000000005,1213,98,758,357,39
ohio,2019,6,6481599.000000005,1136,89,670,377,39
ohio,2019,7,6481599.000000005,1166,98,700,368,39
ohio,2019,8,6481599.000000005,1147,85,686,376,39
ohio,2019,9,6481599.000000005,1015,69,612,334,39
ohio,2019,10,6481599.000000005,921,69,535,317,39
ohio,2019,11,6481599.000000005,856,57,519,280,39
ohio,2019,12,6481599.000000005,806,44,489,273,39
ohio,2020,1,6484793.000000002,930,76,559,295,39
ohio,2020,2,6484793.000000002,830,53,507,270,39
ohio,2020,3,6484793.000000002,569,34,361,174,39
ohio,2020,4,6484793.000000002,272,14,173,85,39
ohio,2020,5,6484793.000000002,528,33,341,154,39
ohio,2020,6,6484793.000000002,549,36,343,170,39
ohio,2020,7,6484793.000000002,675,51,411,213,39
ohio,2020,8,6484793.000000002,840,55,579,206,39
ohio,2020,9,6484793.000000002,843,60,552,231,39
ohio,2020,10,6484793.000000002,722,56,489,177,39
ohio,2020,11,6484793.000000002,628,47,436,145,39
ohio,2020,12,6484793.000000002,571,49,386,136,39
ohio,2021,1,6530012.999999992,769,73,524,172,39
ohio,2021,2,6530012.999999992,708,69,470,169,39
ohio,2021,3,6530012.999999992,892,77,604,211,39
ohio,2021,4,6530012.999999992,769,43,523,203,39
ohio,2021,5,6530012.999999992,767,52,527,188,39
ohio,2021,6,6530012.999999992,681,41,468,172,39
ohio,2021,7,6530012.999999992,784,51,517,216,39
ohio,2021,8,6530012.999999992,754,37,522,195,39
ohio,2021,9,6530012.999999992,743,48,487,208,39
ohio,2021,10,6530012.999999992,710,37,468,205,39
ohio,2021,11,6530012.999999992,631,37,409,185,39
ohio,2021,12,6530012.999999992,574,32,399,143,39
ohio,2022,1,6481437.999999997,530,33,371,126,39
ohio,2022,2,6481437.999999997,595,37,412,146,39
ohio,2022,3,6481437.999999997,749,42,530,177,39
ohio,2022,4,6481437.999999997,650,51,422,177,39
ohio,2022,5,6481437.999999997,612,48,422,142,39
ohio,2022,6,6481437.999999997,662,37,461,164,39
ohio,2022,7,6481437.999999997,573,44,377,152,39
ohio,2022,8,6481437.999999997,624,45,424,155,39
ohio,2022,9,6481437.999999997,575,40,395,140,39
ohio,2022,10,6481437.999999997,590,41,407,142,39
ohio,2022,11,6481437.999999997,617,41,447,129,39
ohio,2022,12,6481437.999999997,535,26,387,122,39
ohio,2023,1,6494563.000000008,685,45,484,156,39
ohio,2023,2,6494563.000000008,627,43,438,146,39
ohio,2023,3,6494563.000000008,754,55,509,190,39
ohio,2023,4,6494563.000000008,683,44,472,167,39
ohio,2023,5,6494563.000000008,737,59,501,177,39
ohio,2023,6,6494563.000000008,615,32,421,162,39
ohio,2023,7,6494563.000000008,662,46,438,178,39
ohio,2023,8,6494563.000000008,662,51,421,190,39
ohio,2023,9,6494563.000000008,594,33,407,154,39
ohio,2023,10,6494563.000000008,585,32,393,160,39
ohio,2023,11,6494563.000000008,505,36,330,139,39
ohio,2023,12,6494563.000000008,505,31,356,118,39
ohio,2024,1,6551509.000000004,560,37,342,181,39
ohio,2024,2,6551509.000000004,616,42,388,186,39
ohio,2024,3,6551509.000000004,659,57,418,184,39
ohio,2024,4,6551509.000000004,563,42,353,168,39
ohio,2024,5,6551509.000000004,577,40,370,167,39
ohio,2024,6,6551509.000000004,524,24,363,137,39
ohio,2024,7,6551509.000000004,589,42,387,160,39
ohio,2024,8,6551509.000000004,561,30,398,133,39
ohio,2024,9,6551509.000000004,540,30,363,147,39
ohio,2024,10,6551509.000000004,549,30,341,178,39
ohio,2024,11,6551509.000000004,463,30,322,111,39
ohio,2024,12,6551509.000000004,404,21,267,116,39
oklahoma,2018,1,3076754.999999999,523,185,272,66,40
oklahoma,2018,2,3076754.999999999,458,144,246,68,40
oklahoma,2018,3,3076754.999999999,516,179,270,67,40
oklahoma,2018,4,3076754.999999999,527,187,270,70,40
oklahoma,2018,5,3076754.999999999,578,170,326,82,40
oklahoma,2018,6,3076754.999999999,535,169,313,53,40
oklahoma,2018,7,3076754.999999999,551,198,288,65,40
oklahoma,2018,8,3076754.999999999,626,243,309,74,40
oklahoma,2018,9,3076754.999999999,450,140,253,57,40
oklahoma,2018,10,3076754.999999999,512,160,303,49,40
oklahoma,2018,11,3076754.999999999,421,115,262,44,40
oklahoma,2018,12,3076754.999999999,490,123,302,65,40
oklahoma,2019,1,3084538.000000001,492,127,287,78,40
oklahoma,2019,2,3084538.000000001,487,144,278,65,40
oklahoma,2019,3,3084538.000000001,572,154,335,83,40
oklahoma,2019,4,3084538.000000001,478,128,275,75,40
oklahoma,2019,5,3084538.000000001,501,95,347,59,40
oklahoma,2019,6,3084538.000000001,514,134,333,47,40
oklahoma,2019,7,3084538.000000001,492,131,303,58,40
oklahoma,2019,8,3084538.000000001,612,169,375,68,40
oklahoma,2019,9,3084538.000000001,503,120,329,54,40
oklahoma,2019,10,3084538.000000001,509,151,308,50,40
oklahoma,2019,11,3084538.000000001,445,115,274,56,40
oklahoma,2019,12,3084538.000000001,480,113,323,44,40
oklahoma,2020,1,3102466.0000000033,511,114,331,66,40
oklahoma,2020,2,3102466.0000000033,547,133,348,66,40
oklahoma,2020,3,3102466.0000000033,409,110,243,56,40
oklahoma,2020,4,3102466.0000000033,330,88,189,53,40
oklahoma,2020,5,3102466.0000000033,453,107,275,71,40
oklahoma,2020,6,3102466.0000000033,353,80,210,63,40
oklahoma,2020,7,3102466.0000000033,344,91,192,61,40
oklahoma,2020,8,3102466.0000000033,398,106,244,48,40
oklahoma,2020,9,3102466.0000000033,351,106,213,32,40
oklahoma,2020,10,3102466.0000000033,338,84,207,47,40
oklahoma,2020,11,3102466.0000000033,291,60,185,46,40
oklahoma,2020,12,3102466.0000000033,303,54,201,48,40
oklahoma,2021,1,3104463,415,3,350,62,40
oklahoma,2021,2,3104463,285,5,241,39,40
oklahoma,2021,3,3104463,457,15,377,65,40
oklahoma,2021,4,3104463,460,14,366,80,40
oklahoma,2021,5,3104463,419,13,333,73,40
oklahoma,2021,6,3104463,426,11,341,74,40
oklahoma,2021,7,3104463,485,11,390,84,40
oklahoma,2021,8,3104463,434,10,362,62,40
oklahoma,2021,9,3104463,387,12,308,67,40
oklahoma,2021,10,3104463,413,12,334,67,40
oklahoma,2021,11,3104463,352,17,299,36,40
oklahoma,2021,12,3104463,386,9,320,57,40
oklahoma,2022,1,3110815.999999998,415,19,345,51,40
oklahoma,2022,2,3110815.999999998,348,13,289,46,40
oklahoma,2022,3,3110815.999999998,430,12,359,59,40
oklahoma,2022,4,3110815.999999998,461,16,392,53,40
oklahoma,2022,5,3110815.999999998,419,7,374,38,40
oklahoma,2022,6,3110815.999999998,426,18,373,35,40
oklahoma,2022,7,3110815.999999998,434,18,384,32,40
oklahoma,2022,8,3110815.999999998,411,20,352,39,40
oklahoma,2022,9,3110815.999999998,419,13,359,47,40
oklahoma,2022,10,3110815.999999998,371,14,315,42,40
oklahoma,2022,11,3110815.999999998,391,11,346,34,40
oklahoma,2022,12,3110815.999999998,326,13,283,30,40
oklahoma,2023,1,3133418.9999999995,407,19,349,39,40
oklahoma,2023,2,3133418.9999999995,419,15,363,41,40
oklahoma,2023,3,3133418.9999999995,468,22,401,45,40
oklahoma,2023,4,3133418.9999999995,431,9,381,41,40
oklahoma,2023,5,3133418.9999999995,468,21,403,44,40
oklahoma,2023,6,3133418.9999999995,439,17,386,36,40
oklahoma,2023,7,3133418.9999999995,393,19,344,30,40
oklahoma,2023,8,3133418.9999999995,411,31,331,49,40
oklahoma,2023,9,3133418.9999999995,351,14,291,46,40
oklahoma,2023,10,3133418.9999999995,378,26,313,39,40
oklahoma,2023,11,3133418.9999999995,335,26,277,32,40
oklahoma,2023,12,3133418.9999999995,395,21,335,39,40
oklahoma,2024,1,3162631.9999999944,323,24,275,24,40
oklahoma,2024,2,3162631.9999999944,433,24,373,36,40
oklahoma,2024,3,3162631.9999999944,459,24,396,39,40
oklahoma,2024,4,3162631.9999999944,466,14,406,46,40
oklahoma,2024,5,3162631.9999999944,445,31,379,35,40
oklahoma,2024,6,3162631.9999999944,451,17,405,29,40
oklahoma,2024,7,3162631.9999999944,454,23,388,43,40
oklahoma,2024,8,3162631.9999999944,481,21,423,37,40
oklahoma,2024,9,3162631.9999999944,407,18,351,38,40
oklahoma,2024,10,3162631.9999999944,427,18,353,56,40
oklahoma,2024,11,3162631.9999999944,339,19,285,35,40
oklahoma,2024,12,3162631.9999999944,332,11,283,38,40
oregon,2018,1,3526315,956,14,680,262,41
oregon,2018,2,3526315,894,13,629,252,41
oregon,2018,3,3526315,970,12,661,297,41
oregon,2018,4,3526315,925,17,635,273,41
oregon,2018,5,3526315,996,13,694,289,41
oregon,2018,6,3526315,996,12,714,270,41
oregon,2018,7,3526315,1018,10,726,282,41
oregon,2018,8,3526315,970,10,684,276,41
oregon,2018,9,3526315,975,12,657,306,41
oregon,2018,10,3526315,858,9,611,238,41
oregon,2018,11,3526315,865,10,627,228,41
oregon,2018,12,3526315,849,15,590,244,41
oregon,2019,1,3550835.9999999967,979,9,694,276,41
oregon,2019,2,3550835.9999999967,839,8,579,252,41
oregon,2019,3,3550835.9999999967,1005,13,701,291,41
oregon,2019,4,3550835.9999999967,972,10,674,288,41
oregon,2019,5,3550835.9999999967,1029,7,719,303,41
oregon,2019,6,3550835.9999999967,933,11,661,261,41
oregon,2019,7,3550835.9999999967,1065,8,771,286,41
oregon,2019,8,3550835.9999999967,1034,16,729,289,41
oregon,2019,9,3550835.9999999967,856,13,597,246,41
oregon,2019,10,3550835.9999999967,872,2,618,252,41
oregon,2019,11,3550835.9999999967,803,10,563,230,41
oregon,2019,12,3550835.9999999967,767,9,515,243,41
oregon,2020,1,3571981.0000000056,933,11,666,256,41
oregon,2020,2,3571981.0000000056,831,6,572,253,41
oregon,2020,3,3571981.0000000056,663,12,496,155,41
oregon,2020,4,3571981.0000000056,596,9,394,193,41
oregon,2020,5,3571981.0000000056,812,7,562,243,41
oregon,2020,6,3571981.0000000056,504,3,326,175,41
oregon,2020,7,3571981.0000000056,528,4,362,162,41
oregon,2020,8,3571981.0000000056,564,5,394,165,41
oregon,2020,9,3571981.0000000056,542,6,373,163,41
oregon,2020,10,3571981.0000000056,643,10,434,199,41
oregon,2020,11,3571981.0000000056,434,3,295,136,41
oregon,2020,12,3571981.0000000056,482,6,323,153,41
oregon,2021,1,3578684,451,5,302,144,41
oregon,2021,2,3578684,251,4,173,74,41
oregon,2021,3,3578684,344,4,227,113,41
oregon,2021,4,3578684,316,2,230,84,41
oregon,2021,5,3578684,264,3,181,80,41
oregon,2021,6,3578684,213,5,143,65,41
oregon,2021,7,3578684,233,1,155,77,41
oregon,2021,8,3578684,233,1,164,68,41
oregon,2021,9,3578684,189,3,144,42,41
oregon,2021,10,3578684,170,3,136,31,41
oregon,2021,11,3578684,154,4,120,30,41
oregon,2021,12,3578684,165,6,120,39,41
oregon,2022,1,3558870.000000001,137,13,87,37,41
oregon,2022,2,3558870.000000001,189,18,129,42,41
oregon,2022,3,3558870.000000001,241,19,167,55,41
oregon,2022,4,3558870.000000001,200,11,140,49,41
oregon,2022,5,3558870.000000001,187,15,135,37,41
oregon,2022,6,3558870.000000001,162,10,121,31,41
